id,article_id,domain,repository,hash_dir1,hash_dir2,commit,notebooks_count,setups_count,requirements_count,notebooks,setups,requirements,processed,pipfiles_count,pipfile_locks_count,pipfiles,pipfile_locks
2334,1447,github.com,BioDepot/nanopore-gpu,b6,7f34b0b1c1b2da8cf7805c93e53bc6fc0ce080,03ec9118dfaa93ca98031eb5f9bc5bc22d437708,0,0,0,"","","",8329,0,0,"",""
2335,1447,github.com,nanoporetech/bonito,fe,264a4b9cc6e87444b862e7cd255ee949a519b5,2221b5dfb3381ab2ebfac63111ea8f0c9cab4210,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
2336,1448,github.com,ipdgc/IPDGC-Trainees,77,e411c9bb5b517f6a171d9f14f897a3415c2685,3cd422b75d544ed3d877de49b529f23f3491783d,1,0,0,RIC3.ipynb,"","",8321,0,0,"",""
2337,1449,github.com,clacri/CASP14_MR_evaluation,11,4cb2ada68442ebb3a38253b710d073cbcd0411,86cbcd5efa926b658c58cd15514c69d23e933980,3,0,0,reLLG_assesment/CASP_ReLLG_Exploration_Results_Prediction_Category.ipynb;reLLG_assesment/CASP_ReLLG_Exploration_Results_Refinement_Category.ipynb;LLG_assesment/assess_casp14_MR_paper.ipynb,"","",8321,0,0,"",""
2338,1450,github.com,drazen-petrov/SMArt,8a,09adefdf1df8dbacfcbec8d4baaca2e11c1460,f83c0b745e5db613cb307ba01991060776bf3bf3,4,1,1,doc/source/Tutorial/get_started.ipynb;doc/source/Tutorial/perturbation_topologies.ipynb;doc/Tutorial/get_started.ipynb;doc/Tutorial/perturbation_topologies.ipynb,setup.py,requirements.txt,8321,0,0,"",""
2339,1450,github.com,choderalab/pymbar,6b,accb2656a514c8d08aa3bb2db4301bed954681,27407986dae701878a004825534975391c7f0667,0,1,0,"",setup.py,"",8329,0,0,"",""
2340,1452,github.com,cfe-lab/ReservoirModelling,c1,e6bbba7753ce9013a6adf1bdedec7d9a71e07a,38510ef51cce45e3cc79964e05735bd411c13404,0,0,0,"","","",8329,0,0,"",""
2341,1452,github.com,dbrvs/seeding,57,e1ca1533d961c7ab884a1d2a9b3610b7b4a01e,649d35827621a3114b6281caa1509419b473e1b1,5,0,0,fit_HL-detlimit.ipynb;modeling.ipynb;superinfection_props.ipynb;fit_HL.ipynb;superinfection_props2.ipynb,"","",8321,0,0,"",""
2342,1453,github.com,NewsEye/NLP-Notebooks-Newspaper-Collections,b8,3c24b069dfe30867b0c47fa9425ebb7fc75344,ca5a186da8ac230198047d8654658d4b7774d459,3,0,0,Text_classification_of_newspaper_clippings_notebook.ipynb;news_article_similarity_notebook.ipynb;n-gram_clouds_notebook.ipynb,"","",8321,0,0,"",""
2343,1454,github.com,thesharmalab-team/tmap_geography,bc,2f52dd01cdc52589b2d195eb81f87b7d182371,3b2ffb8dfb9b084017b6e751a2150e1c50c7dbd2,3,0,0,data/wrangling_metadata.ipynb;scripts/coenrichment_analysis.ipynb;scripts/main_analyses.ipynb,"","",8321,0,0,"",""
2344,1454,github.com,giotto-ai/pyflagser,1e,81691b7630aa87743e3e470a34d2420040b70f,ae2bc7ffbd9f3f9dafc5ae1569a0bd0834f605d7,0,1,2,"",setup.py,requirements.txt;doc/requirements.txt,8329,0,0,"",""
2345,1455,github.com,djross22/flowgatenist,36,d5284998e04b863de25ec75f6028232c7f6f3d,746b6c96cd904499525e390cdeb66bf82e98a9e1,3,1,0,"example data/Jupyter notebooks/Notebook 2.Calibration with fluorescent beads.ipynb;example data/Jupyter notebooks/Notebook 1.FCS conversion and auto gating.ipynb;example data/Jupyter notebooks/Notebook 3.Plot and save dose-response curves.ipynb",setup.py,"",8321,0,0,"",""
2346,1456,github.com,ivartb/RECAST,d9,c0ea1c3f394bcb5cb4658491044343fe2baadb,aefe4314ce6677f34543855b88e90af9785e8b2b,0,0,0,"","","",8329,0,0,"",""
2347,1457,github.com,deweylab/CellO,f2,ab392d864f45ac1a38bbfbcba1e71a5b650a42,36178f0551ae2ffacdd1636b5a4792fac441a6c3,1,1,1,tutorial/cello_tutorial.ipynb,setup.py,requirements.txt,8321,0,0,"",""
2348,1458,github.com,LewisLabUCSD/GlyCompare,0c,9dfeaf970916d54b4f60fcd1d45e79a1cb2184,15b415b2c5dc7945c7dad41e6cf9f97239ff190b,21,1,0,"glyCompare working bench.ipynb;devep_notebook/CHO_GlycoProfile_Check.ipynb;example_notebook/Fig_7_Jin2017_mucin.ipynb;example_notebook/S1_2_Partial Correlation and Ratios.ipynb;example_notebook/4_Fig5_Fig6_hmo_analysis.ipynb;example_notebook/S2_Sibille2016_glycolipid.ipynb;example_notebook/2_Fig1_EPO_demo.ipynb;example_notebook/3_Fig3_Fig4_epo_analysis.ipynb;example_notebook/S3_Riley2019_SiteSpec.ipynb;example_notebook/markov2glycompare.ipynb;example_notebook/6_Jin2017_mucin.ipynb;example_notebook/S1_1_BenedettiE2017-pipe.ipynb;example_notebook/1_Preprocess_Fig134_building_epo_network.ipynb;example_notebook/Fig3_Fig4_epo_analysis.ipynb;example_notebook/5_Fig5_Fig6_hmo_stats.ipynb;example_notebook/full_data_stat.ipynb;example_data/Benadetti2017_Biosynthesis/0 - BenedettiE2017-pipe.ipynb;example_data/Benadetti2017_Biosynthesis/1 - Partial Correlation and Ratios.ipynb;example_data/Benadetti2017_Biosynthesis/old/BenedettiE2017.ipynb;example_data/Benadetti2017_Biosynthesis/old/Partial Correlation and Ratios.backup.ipynb;example_data/Jin2017_Mucin/Glycan_Vis.ipynb",setup.py,"",8321,0,0,"",""
2349,1459,github.com,yiweichen04/retina_dataset,c9,16f2f76dbd77187a2e03fb81ba633f4d2a8111,914b0f47a0fcc8baeb08b1231b824128636abb30,0,0,0,"","","",8329,0,0,"",""
2350,1460,github.com,SwissTPH/TBRU_RIFcost,8a,9a529ea679866f12b2113349d833ecb33d13fa,8aab72ef119890320cf86e0fe8137be5bf2117e7,2,0,1,notebooks/1_ATR_compensating_the_cost_of_RpoB.ipynb;notebooks/2_ATR_identifying_correlates_of_RpoB_cost.ipynb,"",requirements.txt,8321,0,0,"",""
2351,1461,github.com,ikmb/iptoolkit,5d,35bfda1231a6f1c6465de57ce03b96ee0a2d34,7d895925cb6df1119cac3039346aaa8d7d8eea73,4,2,1,Tutorials/Tutorial_three_comparing_different_experiments.ipynb;Tutorials/Tutorial_one_reading_input_file.ipynb;Tutorials/Tutorial_two_creating_an_experiment_object.ipynb;Tutorials/Tutorial_four_results_combine_it_all_togther.ipynb,lib_exp_acc/setup.py;library/setup.py,requirements.txt,8321,0,0,"",""
2352,1462,github.com,senresearch/LiteQTL.jl,35,733a0807e0a1f643ae0c3755d4db5171f41520,87a5740c67a43d9d65abea92cf136d28229f7787,1,0,0,example/spleen_analysis.ipynb,"","",8329,0,0,"",""
2353,1462,github.com,senresearch/LiteQTL-G3-supplement,75,16bfe28c0edd0f1f882a78a718034db090fa97,e3ed10834cbcb5c61b7daf8257ece7ff8aefaaa9,1,0,0,code/tensorqtl/liteqtl-timing.ipynb,"","",8329,0,0,"",""
2354,1462,github.com,broadinstitute/tensorqtl,a6,3a5b7c7be43452abf9788e98f4ffb16e041733,eb72058c776ecd473a9bef7afe88ad4385edc5e4,2,1,1,example/tensorqtl_examples.ipynb;example/GTEx_v8_example.ipynb,setup.py,install/requirements.txt,8321,0,0,"",""
2355,1464,github.com,jbloom/SARS-CoV-2_PRJNA612766,0d,20b888d7a83e9bcaedf3032764653786b3b604,5261e9cc6b43ea6745318bcc668394a658d017a7,9,0,0,notebooks/visualize_trees.py.ipynb;notebooks/plot_aggregate_pileup.py.ipynb;notebooks/outgroup_dist_analysis.py.ipynb;notebooks/analyze_pileups.py.ipynb;notebooks/aggregate_consensus_seqs.py.ipynb;notebooks/diffs_from_ref.py.ipynb;notebooks/annotate_early_seq_subs.py.ipynb;notebooks/analyze_plasmid_seqs.py.ipynb;manual_analyses/PRJNA612766/extract_accessions.ipynb,"","",8321,0,0,"",""
2356,1464,github.com,lifebit-ai/SARS-CoV-2,5f,94631bb196aa55bd2711b03c96b2d7af84b9e7,d20c0f687f67a9d90d80659f1c6607f3b9b207dc,0,0,0,"","","",8329,0,0,"",""
2357,1465,github.com,gabor1/chemrev-gpr,2d,49c3d9ecb918341f2438d1b6cc1527f0b838bc,305ac118722402de12a2780fbf828d43ba215288,6,0,0,"methane/methane_dimer.ipynb;qm9/NICE-QM9.ipynb;gpr_toy/Chemrev Regression.ipynb;water/water.ipynb;gpr_error/figs.ipynb;rad6/LearningCurveAE.ipynb","","",8321,0,0,"",""
2358,1465,github.com,cosmo-epfl/librascal,bc,31496f09e233ac54ac198a93030c821603c99b,a4ffbc772ad97ce6cbe9b46900660236b94d2ee2,14,1,1,examples/equivariant_demo.ipynb;examples/MLIP_example.ipynb;examples/nice_demo.ipynb;examples/optimized_radial_basis_functions.ipynb;examples/Feature_selection_example.ipynb;examples/zundel_i-PI.ipynb;examples/needs_updating/Prediction_example.ipynb;examples/needs_updating/Spherical_invariants_and_database_exploration.ipynb;examples/needs_updating/linked_cells.ipynb;examples/needs_updating/SOAP_example.ipynb;examples/needs_updating/coulomb_example.ipynb;docs/source/examples/optimized_radial_basis_functions.ipynb;docs/source/examples/Feature_selection_example.ipynb;docs/source/examples/zundel_i-PI.ipynb,setup.py,requirements.txt,8321,0,0,"",""
2359,1465,github.com,capoe/benchml,fe,45033b9e37fb92f0eef03e3c7471d2b36adb34,2e30a555deaa5c70643c81e4867a710426028845,2,1,0,examples/demo/demo.ipynb;analysis/analysis.ipynb,setup.py,"",8321,0,0,"",""
2360,1467,github.com,aramis-lab/AD-ML,de,70e627954c6670037974b8ed62c2be19ed1ba2,e20e670cc50ddaedf42c24eca6806f42a824cc56,1,0,0,Generic_Version/Experiments.ipynb,"","",8329,0,0,"",""
2361,1467,github.com,UCL/PETPVC,31,f7d6cb9c30dc582c759b09dccdd84240a9a69e,16de3b892d0bdfb146f5dbfeba2a52432761d33c,0,0,0,"","","",8329,0,0,"",""
2362,1467,github.com,aramis-lab/clinica,09,c175fac8f70154e92e05eb4487f72fa71e4df0,e5b1b966d44a804b44bc11ad553cfb42bdac30ef,0,0,0,"","","",8329,0,0,"",""
2363,1467,github.com,aramis-lab/clinicadl,c5,1f07cf12f83580ba4a32dcb9529424628d0a2a,d5dad7ec07a3c8ae73681ef31b63fd31b98c002f,0,0,0,"","","",8329,0,0,"",""
2364,1469,github.com,g-pichler/group-testing,30,3370378819b0f7a512d27d8de51797db7a738c,f5d601fd39f52b07a3c1b9af75eba0a70c190a9f,1,1,1,pooltesting_plot.ipynb,setup.py,requirements.txt,8321,0,0,"",""
2365,1470,github.com,ucl-pond/pySuStaIn,76,63968b21e59b16e872e7a8a9032a77fe4646e5,bcb7b9072123b3d1cd3779d799fdaf2776abaeba,2,1,1,"notebooks/SuStaIn tutorial using simulated data.ipynb;notebooks/SuStaInWorkshop.ipynb",setup.py,requirements.txt,8321,0,0,"",""
2366,1471,github.com,Gaius-Augustus/BRAKER,db,caa9c86c74aba73c52adfc29342853a9ddd0bc,3ba0e5cad472e82fad17a47d5be78438cd5e425c,0,0,0,"","","",8329,0,0,"",""
2367,1471,github.com,ekg/freebayes,01,bc1a4aea01d72aafc2478eab3496f9119369a2,b44a91932715c4e1893ccdf9b7e6f17eb2ecf733,0,0,0,"","","",8329,0,0,"",""
2368,1472,github.com,akbee/Aging-Brain-Transcriptome,be,8b0e3c27732d91b8a4678a7b41301fcf774279,314574259c127f7198b53b9f3af9feaeaac3e9dc,6,0,0,Classify1000.ipynb;Regress1000.ipynb;Regress50.ipynb;ClassifyAll.ipynb;Classify50.ipynb;RegressAll.ipynb,"","",8321,0,0,"",""
2369,1473,github.com,ABC-iRobotics/VisDataSurgicalSkill,53,f53f1695b7349226cf31600a2ac0d8f4015287,13d99fec3856fb46645042bafc03ce80807dd4e1,5,0,1,"src/Automatic_Data_Generation.ipynb;src/ROI data.ipynb;src/CSV generation from Results.ipynb;src/Boxplots.ipynb;src/Benchmark methods.ipynb","",requirements.txt,8321,0,0,"",""
2370,1473,github.com,SimonNgj/compssa,b9,9d3cc91446110c66c442a17f59d32dd4d2eef6,5e957d8ec28a7581e44a03c3fe886386ef6f7c66,0,0,0,"","","",8329,0,0,"",""
2371,1473,github.com,ternaus/robot-surgery-segmentation,28,06e337530ccc9e0e87edaa0092382b5c14537d,de12469172239a32c0dfe7c39832ac5e52ee2baf,1,0,1,Demo.ipynb,"",requirements.txt,8321,0,0,"",""
2372,1474,github.com,NREL/openstudio-standards,3a,38d94953356904b50784383b13586e9def6f1c,5fa3b9e311ec7cb62675121f708f90736706381f,0,0,0,"","","",8329,0,0,"",""
2373,1476,github.com,MUMC-MEDMIC/SIGBIO-proficiencytest,43,8cd7f0e3c212e7469c52b0271961b8486c09d8,e225e52779d69e46496fbdc063786d7b50c31d45,0,0,0,"","","",8329,0,0,"",""
2374,1477,github.com,MNoichl/UMAP-examples-mammoth-,00,02c14be28d57ed4c33956481dfb677a8ffafa6,9e82eb3ee5b99020d74e99d2060856d49e8b9f85,1,0,0,umammoth.ipynb,"","",8329,0,0,"",""
2375,1477,github.com,EricKenjiLee/WaveMAP_Paper,ed,d571809bf915f07028301bd27b4f3d0925f8df,bcfd3fbe2884f7d9790f2284a39112dc256e2d7c,4,0,1,STAR_Protocol.ipynb;WaveMAP_Example.ipynb;WaveMAP_Figures_Data.ipynb;Notebooks/STAR_Protocol_Testing.ipynb,"",requirements.txt,8321,0,0,"",""
2376,1477,github.com,ftheberge/Ensemble-Clustering-for-Graphs,cc,49b52d6c70cb66e414800dce16116be81591db,0aacb2f4dc95804a9fb27c3324b54a20508b9c0d,1,0,0,Notebooks/ECG.ipynb,"","",8321,0,0,"",""
2377,1478,github.com,MYTLab/pyAggreg,8a,9c4f17cd843b8fbcf9dc03b54926b6f29f3fc3,359ed4aec41a7d41e11db2f506bbcec090b478e1,9,0,0,"2021_fib_surf_figures/Figure 6 and Figure S9.ipynb;2021_fib_surf_figures/Figure 4.ipynb;2021_fib_surf_figures/Figure S2.ipynb;2021_fib_surf_figures/Figure 3 and Figure S3.ipynb;2021_fib_surf_figures/Figure 2 and Figure S1.ipynb;2021_fib_surf_figures/Figure S6.ipynb;2021_fib_surf_figures/Figure S4 and Figure S5.ipynb;2021_fib_surf_figures/Figure S7 and Figure S8.ipynb;2021_fib_surf_figures/Figure S10.ipynb","","",8321,0,0,"",""
2378,1479,github.com,yannie228/MIMIC-III,52,36f11425e8bf95257edfa73d83b77da890828c,0f6cb2d72b892b3bb2926315bf8747d9bdd9e9b7,0,0,0,"","","",8329,0,0,"",""
2379,1480,github.com,dmlc/xgboost,95,e1b5c436c9b16fd2db9b94b01a85644b166526,1cf4d93246821124cea9720197099857855ba14c,2,1,2,demo/gpu_acceleration/shap.ipynb;demo/CLI/distributed-training/plot_model.ipynb,python-package/setup.py,doc/requirements.txt;tests/buildkite/infrastructure/requirements.txt,8321,0,0,"",""
2380,1481,github.com,AHallLab/PredictingCircadianTime,64,f66804c21f4838f7f43a89f9bd9f911b12707d,f662c6877f265c6eb3abe02aec02397653ebb3fb,2,0,0,FinalPredictions.ipynb;ExampleNotebook.ipynb,"","",8321,0,0,"",""
2381,1482,github.com,materialsproject/pymatgen,0e,a2b95cc269c14312500ff6cc27d2deb7c1255d,cdeb0e688e9f936eeb98d8e2898850a62a9b246b,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
2382,1482,github.com,materialsproject/custodian,06,cc8d5be54d506268cf764310d6b5e601231fb1,b7a9628ed5fbf2bee20250e4dc8b04eb9a33678d,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
2383,1482,github.com,hackingmaterials/atomate,05,f3caddae8fb9b57080a307af60a9417c318714,842641dc4454d86f43c1f72c0f16f6b4c6a153f9,0,1,1,"",setup.py,requirements.txt,8329,0,0,"",""
2384,1482,github.com,espottesmith/deliberate,f4,a3405427c165c6fa3c98599bdb81e3bb6cdcc0,5148c81330427e0ae4dfff48f93f767fa6baf988,3,1,1,notebooks/filters.ipynb;notebooks/data_generation.ipynb;notebooks/dataset_composition.ipynb,setup.py,requirements.txt,8321,0,0,"",""
2385,1484,github.com,PhysiCell-Tools/PhysiCell-povwriter,78,0487de806ebd0f1ccdf7cf6af065087024489c,cb1eb3a6ed1ef7a24fa7b6f9d075dc6d536ed549,0,0,0,"","","",8329,0,0,"",""
2386,1484,github.com,PhysiCell-Models/breastcancer-hypoxia,9b,252cee78167c98e6def2ed6191a01149c09925,45e6223fe988f9eea40944c8c30e4138ae14485f,0,0,0,"","","",8329,0,0,"",""
2387,1484,github.com,heberlr/Image_Classifier,9c,e83779e2f7d738d414bf39832a855277f5d38c,82977b8060257bb70b28c468582928765d0b335c,0,0,0,"","","",8329,0,0,"",""
2388,1484,github.com,heberlr/Motility_Calibration,f2,9855e96c008e23ce8344eed6cbfd8dd62f2c5c,1b7f6b689067e0aeaf51a291cc9bf8089bf0736a,0,0,0,"","","",8329,0,0,"",""
2389,1486,github.com,PublicHealthEngland/pygom,93,ef20087414b6918a1c2dce2b9d4fed8b045f1c,5c10d9caf283e5c5dae3709d9814b56864cdb960,5,1,2,"notebooks/PyGOM_SEIRsetup.ipynb;notebooks/PyGOM_Ebola.ipynb;notebooks/Stochasticity.ipynb;notebooks/Demo parallel stochastic simulation.ipynb;notebooks/ParameterEstimation.ipynb",setup.py,requirements.txt;doc/requirements.txt,8321,0,0,"",""
2390,1486,github.com,publichealthengland/SIRA,7b,1d5516ce4e921a64f2ba9ad73f2705bcb837c4,138daffd2dbeb0e19d709f75134edd169c125978,2,1,0,notebooks/BorderScreening_COVID-19.ipynb;notebooks/BorderScreening_varying_disease.ipynb,setup.py,"",8321,0,0,"",""
2391,1486,github.com,decbays/PrisonModellingSupplementaryMaterial,26,4a33d98bb3359d5bb51dd70bb8f557631d5325,a9e373169700b4869e088e2e97ddcb9d145904b4,2,0,0,"notebooks/Prison Outbreak Models.ipynb;notebooks/Prison Reverse Cohorting Model.ipynb","","",8321,0,0,"",""
2392,1487,github.com,haddocking/MD-scoring,0d,6230e3887ddeaa69716e1e0149c29020f07a42,f744cf4abf4eed8c6b742332042d473d99107941,4,0,0,RF_notebooks/Parameters_search.ipynb;RF_notebooks/External_validation.ipynb;RF_notebooks/Classifier_selection.ipynb;RF_notebooks/Cross_validation.ipynb,"","",8321,0,0,"",""
2393,1488,github.com,sanger-pathogens/snp-sites,3c,055b462f959dfd82cf117d6f66f75c2d1d926d,52c98cb3e0ed0d336b24b27a5c0f3da4cbe44e71,0,0,0,"","","",8329,0,0,"",""
2394,1488,github.com,tan0101/GSM_mSystems_2021,d7,f323c03128e092207f7c79135ed1b270d494bc,d8411357082d0e088cda2457567740780e0cda58,11,0,0,"MachineLearning/SNPs/step5.SNP correlations.ipynb;MachineLearning/SNPs/step1.process data nucleobase.ipynb;MachineLearning/SNPs/step4.SNP stats.ipynb;MachineLearning/SNPs/step3.SNP GBC .ipynb;MachineLearning/SNPs/step2.process data nucleobase .ipynb;GSM/Notebooks/GSM_GeneEssentialitySupp.ipynb;GSM/Notebooks/GeneEssentiality_supp.ipynb;GSM/Notebooks/FVA_greedy_clustering.ipynb;GSM/Notebooks/FVA_GreedyClustering_supp.ipynb;GSM/Notebooks/MetYields_GreedyClustering_Supp.ipynb;GSM/Notebooks/PreliminaryAnalysis_Supp.ipynb","","",8321,0,0,"",""
2395,1488,github.com,bioinfo-ut/GenomeTester4,31,305b4ae2dcf7e71275ab9ff4dafd155836f58c,71e66258ace439797b6ff56a4b69f851ca64ab56,0,0,0,"","","",8329,0,0,"",""
2396,1488,github.com,sanger-pathogens/Roary,28,312294feb8ac0f6f07a5abd3810bd416636cc3,21ffb84504fd55d256eca90a47e3f2f5a9012c5c,1,0,0,contrib/roary_plots/roary_plots.ipynb,"","",8321,0,0,"",""
2397,1490,github.com,AMC-LAEB/Within_Host_H3vH1,f5,5f4b635fd5cf658c9699951c1b518de58ca057,0d2fbe6d503baa305698b2c8f4400a747b52e3f6,9,0,0,H3N2/SEA_H3N2_03_Genetic_Diversity_Analyses.ipynb;H3N2/SEA_H3N2_02b_Phylogenetic_Analyses.ipynb;H3N2/SEA_H3N2_02a_Variant_Precision.ipynb;H3N2/SEA_H3N2_01_NGS_Mapping.ipynb;simulations/make_sim_figures.ipynb;H1N1pdm09/SEA_H1N1pdm09_04_Transmission_Analyses.ipynb;H1N1pdm09/SEA_H1N1pdm09_03_Genetic_Diversity_Analyses.ipynb;H1N1pdm09/SEA_H1N1pdm09_02_Phylogenetic_Analyses.ipynb;H1N1pdm09/SEA_H1N1pdm09_01_NGS_Mapping.ipynb,"","",8321,0,0,"",""
2398,1492,github.com,opensafely/long-covid,33,f0e72db23d7cd436a77c0a050ba78bcd9412e3,d44629d020e2687171264d6b42bb81a6aa92f07e,1,0,0,analysis/long_covid_coding_report.ipynb,"","",8321,0,0,"",""
2399,1493,github.com,Mind-the-Pineapple/sklearn-rvm,0b,13b32776c0e75a9bb28787a2d7fc649c8d7bd9,50dbc3348b18d1a595bf3ffa96326dbd3189767c,0,1,2,"",setup.py,requirements.txt;doc/requirements.txt,8329,0,0,"",""
2400,1493,github.com,Warvito/Normative-modelling-using-deep-autoencoders,8c,fe8767ee311a06246f06b51ce4866c1fbfe51e,54972ca7b503f023438dde1d08b5cfdbdc5a84a0,2,0,1,notebooks/freesurfer_organizer.ipynb;notebooks/predict.ipynb,"",requirements.txt,8321,0,0,"",""
2401,1494,github.com,mhorry/SegmentedLungCXRs,8e,7e4c2d8071ecdf18f04d5cb199d5ba1ad22212,1ddb7d10d85eb3127aea5fd2a0f25e8e3ba6b2c1,0,0,0,"","","",8329,0,0,"",""
2402,1495,github.com,HelmchenLabSoftware/Cascade,c0,b39031d7b9b14911cb5b070efbe059dca75be0,997064af9a7e5eb6174ecbcc7b330250c520b7df,4,1,0,"Demo scripts/Demo_train.ipynb;Demo scripts/Explore_ground_truth_datasets.ipynb;Demo scripts/Calibrated_spike_inference_with_Cascade.ipynb;Demo scripts/Demo_predict.ipynb",setup.py,"",8321,0,0,"",""
2403,1495,github.com,MLspike/spikes,3b,aa1a9bdf06d6cbbb300f7fa31ab9c7f1c59e9a,32fb84ee85b47bc4af1c59e145c5b2a391f4d34d,0,0,0,"","","",8329,0,0,"",""
2404,1495,github.com,HelmchenLab/CalciumSim,f1,05dea3fd108465b5c6e617f067c490a9f179ca,8e87ac34fe41cab1fd8bf5923578097155eef515,0,0,0,"","","",8329,0,0,"",""
2405,1495,github.com,jewellsean/FastLZeroSpikeInference,3a,b9037272a6c796edf605163011e5c6c20ce02d,cdfaade68ceb6aa15ec5003c460de4e0575f1d5f,0,1,0,"",python/setup.py,"",8329,0,0,"",""
2406,1495,github.com,MouseLand/suite2p,e0,bfa8b1123dd2cbd5f39d1510791fe326f1475f,399e38ef2b7b7900334cd606636f51b60d284e75,8,1,0,"jupyter/run_pipeline_sbx.ipynb;jupyter/separate_multichannel_expt.ipynb;jupyter/run_pipeline_tiffs_or_batch.ipynb;jupyter/multiple_functional_channels.ipynb;jupyter/Run Suite2p.ipynb;jupyter/run_suite2p_colab_2021.ipynb;jupyter/view_neuropil_masks.ipynb;jupyter/make_ops.ipynb",setup.py,"",8321,0,0,"",""
2407,1497,github.com,febos/urslib,0e,c3e6701cd272e96ff638cd33042a56efb1b082,c267c75748197caed35dc1f99590907e56d8c74e,0,0,0,"","","",8329,0,0,"",""
2408,1497,github.com,febos/urs_aminors,c2,c717a58825122786a04807a65aa64aba83ae14,e6a53eae5902b9ea01aa52f7b7ca905a4e028808,1,0,0,ML_Astems.ipynb,"","",8321,0,0,"",""
2409,1499,github.com,satijalab/seurat-wrappers,7e,0f436d0c0dec7df4b6b66ef1d645e998393e82,d28512f804d5fe05e6d68900ca9221020d52cf1d,0,0,0,"","","",8329,0,0,"",""
2410,1499,github.com,ZJUFanLab/scCATCH,45,396982e357ac607033d7bbd6df81ab157ae459,6afd22794fc59deacf9bd2d086bd9fbce0b4dfcf,0,0,0,"","","",8329,0,0,"",""
2411,1500,github.com,NVIDIA-AI-IOT/jetcard,00,7245cc0bf57bbfcbb1b3519ec86e9e4b417505,852475be56ab220283b273f7c320e74b764a3b43,0,1,0,"",setup.py,"",8329,0,0,"",""
2412,1500,github.com,totti0223/onsite_stomata_platform,11,31ad6821084e46fa389dbbda8897f9c2e5e3e6,fc71aa72754325a84b95046b49bfd32c94c71f1b,2,0,0,StomataDetectorModelTraining.ipynb;main_En.ipynb,"","",8321,0,0,"",""
2413,1501,github.com,hse-scila/hierarchical-models,8e,b83f6082794dc16b27770ea22655d9cd3bf841,3b39c313c55d5db79a9916997c2d1fdca7b2ac87,5,0,1,Renyi_entropy_for_hPAM_model.ipynb;Renyi_entropy_for_hLDA_model.ipynb;getting_topics_from_phi.ipynb;Renyi_entropy_for_hARTM_model.ipynb;Hierarchical_clustering_small_dataset.ipynb,"",requirements.txt,8321,0,0,"",""
2414,1502,github.com,seatgeek/fuzzywuzzy,32,45cd28498c091544563ad1947e1add107a03fe,af443f918eebbccff840b86fa606ac150563f466,0,1,0,"",setup.py,"",8329,0,0,"",""
2415,1502,github.com,djwooten/natcomms-musyc2021,00,93f857795e61af79fe3d7bc601e440cc61402e,9c484aa6552419120d404997d129f2c9c504722c,1,0,0,demo.ipynb,"","",8321,0,0,"",""
2416,1503,github.com,tsb46/stats_history,af,2d117a9db908f778ca954ea7bd82faebb194ae,f9d26b15121f5ee6dd07a5592a2ccaa24c72aaa0,1,0,1,demo.ipynb,"",requirements.txt,8321,0,0,"",""
2417,1503,github.com,wolfgarbe/symspell,40,3a91373a510f9c25d83d31249fccc4fb8c06f7,84c2037919508a902f575ab2022cf35289e68c0f,0,0,0,"","","",8329,0,0,"",""
2418,1504,github.com,BlueBrain/Search,a4,07988bb64dd8da9f1129f8ce56446abd8a2aae,503fdf320a62ab2eb1f9a2a371600e4f1a38df62,3,1,2,notebooks/STS_evaluation.ipynb;notebooks/demo_attribute_extraction.ipynb;notebooks/create_indices.ipynb,setup.py,requirements.txt;data_and_models/pipelines/ner/transformers_vs_spacy/requirements.txt,8321,0,0,"",""
