id,article_id,pmid,meshid,mesh_label,toplevelmeshid,toplevelmeshlabel
16062,2358,32379846,D013269,"Stochastic Processes",G17,"Mathematical Concepts"
16063,2358,32379846,D013269,"Stochastic Processes",N05,"Health Care Quality, Access, and Evaluation"
16064,2358,32379846,D013269,"Stochastic Processes",N06,"Environment and Public Health"
16065,2358,32379846,D035501,Uncertainty,E05,"Investigative Techniques"
16066,2358,32379846,D035501,Uncertainty,F02,"Psychological Phenomena"
16067,2358,32379846,D035501,Uncertainty,G17,"Mathematical Concepts"
16068,2358,32379846,D035501,Uncertainty,N05,"Health Care Quality, Access, and Evaluation"
16069,2358,32379846,D035501,Uncertainty,N06,"Environment and Public Health"
16070,2358,32379846,D014783,Viscosity,G02,"Chemical Phenomena"
16071,2359,32568679,D001185,"Artificial Intelligence",G17,"Mathematical Concepts"
16072,2359,32568679,D001185,"Artificial Intelligence",L01,"Information Science"
16073,2359,32568679,D000073640,Betacoronavirus,B04,Viruses
16074,2359,32568679,D000086382,COVID-19,C01,Infections
16075,2359,32568679,D000086382,COVID-19,C08,"Respiratory Tract Diseases"
16076,2359,32568679,D003116,Color,G01,"Physical Phenomena"
16077,2359,32568679,D019295,"Computational Biology",H01,"Natural Science Disciplines"
16078,2359,32568679,D019295,"Computational Biology",L01,"Information Science"
16079,2359,32568679,D018352,"Coronavirus Infections",C01,Infections
16080,2359,32568679,D016208,"Databases, Factual",L01,"Information Science"
16081,2359,32568679,D000077321,"Deep Learning",G17,"Mathematical Concepts"
16082,2359,32568679,D000077321,"Deep Learning",L01,"Information Science"
16083,2359,32568679,D017143,"Fuzzy Logic",E05,"Investigative Techniques"
16084,2359,32568679,D017143,"Fuzzy Logic",K01,Humanities
16085,2359,32568679,D017143,"Fuzzy Logic",L01,"Information Science"
16086,2359,32568679,D006801,Humans,B01,Eukaryota
16087,2359,32568679,D008168,Lung,A04,"Respiratory System"
16088,2359,32568679,D058873,Pandemics,N06,"Environment and Public Health"
16089,2359,32568679,D011014,Pneumonia,C01,Infections
16090,2359,32568679,D011014,Pneumonia,C08,"Respiratory Tract Diseases"
16091,2359,32568679,D011024,"Pneumonia, Viral",C01,Infections
16092,2359,32568679,D011024,"Pneumonia, Viral",C08,"Respiratory Tract Diseases"
16093,2359,32568679,D011857,"Radiographic Image Interpretation, Computer-Assisted",E01,Diagnosis
16094,2359,32568679,D011857,"Radiographic Image Interpretation, Computer-Assisted",L01,"Information Science"
16095,2359,32568679,D000086402,SARS-CoV-2,B04,Viruses
16096,2359,32568679,D060388,"Support Vector Machine",G17,"Mathematical Concepts"
16097,2359,32568679,D060388,"Support Vector Machine",L01,"Information Science"
16098,2360,32375029,D000465,Algorithms,G17,"Mathematical Concepts"
16099,2360,32375029,D000465,Algorithms,L01,"Information Science"
16100,2360,32375029,D016000,"Cluster Analysis",E05,"Investigative Techniques"
16101,2360,32375029,D016000,"Cluster Analysis",N05,"Health Care Quality, Access, and Evaluation"
16102,2360,32375029,D016000,"Cluster Analysis",N06,"Environment and Public Health"
16103,2360,32375029,D020869,"Gene Expression Profiling",E05,"Investigative Techniques"
16104,2360,32375029,D006801,Humans,B01,Eukaryota
16105,2360,32375029,D020733,"RNA, Small Cytoplasmic",D13,"Nucleic Acids, Nucleotides, and Nucleosides"
16106,2360,32375029,D017423,"Sequence Analysis, RNA",E05,"Investigative Techniques"
16107,2360,32375029,D059010,"Single-Cell Analysis",E05,"Investigative Techniques"
16108,2360,32375029,D059467,Transcriptome,G02,"Chemical Phenomena"
16109,2360,32375029,D059467,Transcriptome,G05,"Genetic Phenomena"
16110,2360,32375029,D000073359,"Exome Sequencing",E05,"Investigative Techniques"
16111,2363,32369166,D000465,Algorithms,G17,"Mathematical Concepts"
16112,2363,32369166,D000465,Algorithms,L01,"Information Science"
16113,2363,32369166,D000077558,"Big Data",L01,"Information Science"
16114,2363,32369166,D019295,"Computational Biology",H01,"Natural Science Disciplines"
16115,2363,32369166,D019295,"Computational Biology",L01,"Information Science"
16116,2363,32369166,D016208,"Databases, Factual",L01,"Information Science"
16117,2363,32369166,D020641,"Polymorphism, Single Nucleotide",G05,"Genetic Phenomena"
16118,2363,32369166,D012984,Software,L01,"Information Science"
16119,2363,32369166,D057188,Workflow,L01,"Information Science"
16120,2365,32375217,D004576,Electromyography,E01,Diagnosis
16121,2365,32375217,D020329,"Essential Tremor",C10,"Nervous System Diseases"
16122,2365,32375217,D006801,Humans,B01,Eukaryota
16123,2365,32375217,D009068,Movement,G07,"Physiological Phenomena"
16124,2365,32375217,D009068,Movement,G11,"Musculoskeletal and Neural Physiological Phenomena"
16125,2365,32375217,D016571,"Neural Networks, Computer",G17,"Mathematical Concepts"
16126,2365,32375217,D016571,"Neural Networks, Computer",L01,"Information Science"
16127,2365,32375217,D010300,"Parkinson Disease",C10,"Nervous System Diseases"
16128,2365,32375217,D014202,Tremor,C10,"Nervous System Diseases"
16129,2365,32375217,D014202,Tremor,C23,"Pathological Conditions, Signs and Symptoms"
16130,2366,32357220,D000368,Aged,M01,Persons
16131,2366,32357220,D000369,"Aged, 80 and over",M01,Persons
16132,2366,32357220,D006801,Humans,B01,Eukaryota
16133,2366,32357220,D000083242,"Ischemic Stroke",C10,"Nervous System Diseases"
16134,2366,32357220,D000083242,"Ischemic Stroke",C14,"Cardiovascular Diseases"
16135,2366,32357220,D008279,"Magnetic Resonance Imaging",E01,Diagnosis
16136,2366,32357220,D008875,"Middle Aged",M01,Persons
16137,2366,32357220,D009415,"Nerve Net",A08,"Nervous System"
16138,2366,32357220,D009473,"Neuronal Plasticity",G11,"Musculoskeletal and Neural Physiological Phenomena"
16139,2369,32348304,D002467,"Cell Nucleus",A11,Cells
16140,2369,32348304,D006801,Humans,B01,Eukaryota
16141,2369,32348304,D007091,"Image Processing, Computer-Assisted",L01,"Information Science"
16142,2369,32348304,D011786,"Quality Control",J01,"Technology, Industry, and Agriculture"
16143,2369,32348304,D012313,RNA,D13,"Nucleic Acids, Nucleotides, and Nucleosides"
16144,2369,32348304,D012333,"RNA, Messenger",D13,"Nucleic Acids, Nucleotides, and Nucleosides"
16145,2369,32348304,D012984,Software,L01,"Information Science"
16146,2369,32348304,D014158,"Transcription, Genetic",G02,"Chemical Phenomena"
16147,2369,32348304,D014158,"Transcription, Genetic",G05,"Genetic Phenomena"
16148,2370,32348367,D000293,Adolescent,M01,Persons
16149,2370,32348367,D001921,Brain,A08,"Nervous System"
16150,2370,32348367,D002648,Child,M01,Persons
16151,2370,32348367,D000077321,"Deep Learning",G17,"Mathematical Concepts"
16152,2370,32348367,D000077321,"Deep Learning",L01,"Information Science"
16153,2370,32348367,D006801,Humans,B01,Eukaryota
16154,2370,32348367,D008279,"Magnetic Resonance Imaging",E01,Diagnosis
16155,2370,32348367,D016571,"Neural Networks, Computer",G17,"Mathematical Concepts"
16156,2370,32348367,D016571,"Neural Networks, Computer",L01,"Information Science"
16157,2370,32348367,D059906,Neuroimaging,E01,Diagnosis
16158,2370,32348367,D059906,Neuroimaging,E05,"Investigative Techniques"
16159,2370,32348367,D014402,"Tuberous Sclerosis",C04,Neoplasms
16160,2370,32348367,D014402,"Tuberous Sclerosis",C10,"Nervous System Diseases"
16161,2370,32348367,D014402,"Tuberous Sclerosis",C16,"Congenital, Hereditary, and Neonatal Diseases and Abnormalities"
16162,2371,32343490,D044822,Biodiversity,G16,"Biological Phenomena"
16163,2371,32343490,D044822,Biodiversity,N06,"Environment and Public Health"
16164,2371,32343490,D019992,"Databases as Topic",L01,"Information Science"
16165,2371,32343490,D016014,"Linear Models",E05,"Investigative Techniques"
16166,2371,32343490,D016014,"Linear Models",N05,"Health Care Quality, Access, and Evaluation"
16167,2371,32343490,D016014,"Linear Models",N06,"Environment and Public Health"
16168,2371,32343490,D064307,Microbiota,G06,"Microbiological Phenomena"
16169,2371,32343490,D064307,Microbiota,G16,"Biological Phenomena"
16170,2371,32343490,D064307,Microbiota,N06,"Environment and Public Health"
16171,2371,32343490,D010802,Phylogeny,G05,"Genetic Phenomena"
16172,2371,32343490,D010802,Phylogeny,G16,"Biological Phenomena"
16173,2371,32343490,D010802,Phylogeny,L01,"Information Science"
16174,2371,32343490,D012984,Software,L01,"Information Science"
16175,2373,32342560,D003287,"Contrast Media",D27,"Chemical Actions and Uses"
16176,2373,32342560,D004058,Diffusion,G01,"Physical Phenomena"
16177,2373,32342560,D004058,Diffusion,G02,"Chemical Phenomena"
16178,2373,32342560,D004558,"Electric Stimulation",E05,"Investigative Techniques"
16179,2373,32342560,D006801,Humans,B01,Eukaryota
16180,2373,32342560,D008279,"Magnetic Resonance Imaging",E01,Diagnosis
16181,2373,32342560,D010525,"Peripheral Nerves",A08,"Nervous System"
16182,2373,32342560,D012399,Rotation,G01,"Physical Phenomena"
16183,2373,32342560,D058067,"Wavelet Analysis",E05,"Investigative Techniques"
16184,2373,32342560,D058067,"Wavelet Analysis",G17,"Mathematical Concepts"
16185,2373,32342560,D058067,"Wavelet Analysis",L01,"Information Science"
16186,2375,32324731,D000465,Algorithms,G17,"Mathematical Concepts"
16187,2375,32324731,D000465,Algorithms,L01,"Information Science"
16188,2375,32324731,D019295,"Computational Biology",H01,"Natural Science Disciplines"
16189,2375,32324731,D019295,"Computational Biology",L01,"Information Science"
16190,2375,32324731,D057225,"Data Mining",L01,"Information Science"
16191,2375,32324731,D030562,"Databases, Protein",L01,"Information Science"
16192,2375,32324731,D000077321,"Deep Learning",G17,"Mathematical Concepts"
16193,2375,32324731,D000077321,"Deep Learning",L01,"Information Science"
16194,2375,32324731,D004347,"Drug Interactions",G07,"Physiological Phenomena"
16195,2375,32324731,D057286,"Electronic Health Records",E05,"Investigative Techniques"
16196,2375,32324731,D057286,"Electronic Health Records",N04,"Health Services Administration"
16197,2375,32324731,D057286,"Electronic Health Records",N05,"Health Care Quality, Access, and Evaluation"
16198,2375,32324731,D057286,"Electronic Health Records",N06,"Environment and Public Health"
16199,2375,32324731,D006801,Humans,B01,Eukaryota
16200,2375,32324731,D025941,"Protein Interaction Mapping",E05,"Investigative Techniques"
16201,2375,32324731,D039781,PubMed,L01,"Information Science"
16202,2375,32324731,D011642,Publications,L01,"Information Science"
16203,2375,32324731,D012660,Semantics,L01,"Information Science"
16204,2380,32311227,D000465,Algorithms,G17,"Mathematical Concepts"
16205,2380,32311227,D000465,Algorithms,L01,"Information Science"
16206,2380,32311227,D019295,"Computational Biology",H01,"Natural Science Disciplines"
16207,2380,32311227,D019295,"Computational Biology",L01,"Information Science"
16208,2380,32311227,D030562,"Databases, Protein",L01,"Information Science"
16209,2380,32311227,D008958,"Models, Molecular",E05,"Investigative Techniques"
16210,2380,32311227,D011487,"Protein Conformation",G02,"Chemical Phenomena"
16211,2380,32311227,D000072417,"Protein Domains",G02,"Chemical Phenomena"
16212,2380,32311227,D011506,Proteins,D12,"Amino Acids, Peptides, and Proteins"
16213,2380,32311227,D011786,"Quality Control",J01,"Technology, Industry, and Agriculture"
16214,2381,32313927,D016678,Genome,G05,"Genetic Phenomena"
16215,2381,32313927,D017404,"In Situ Hybridization, Fluorescence",E01,Diagnosis
16216,2381,32313927,D017404,"In Situ Hybridization, Fluorescence",E05,"Investigative Techniques"
16217,2381,32313927,D020407,Internet,L01,"Information Science"
16218,2381,32313927,D015345,"Oligonucleotide Probes",D13,"Nucleic Acids, Nucleotides, and Nucleosides"
16219,2381,32313927,D015345,"Oligonucleotide Probes",D27,"Chemical Actions and Uses"
16220,2381,32313927,D012984,Software,L01,"Information Science"
16221,2382,32310959,D019295,"Computational Biology",H01,"Natural Science Disciplines"
16222,2382,32310959,D019295,"Computational Biology",L01,"Information Science"
16223,2382,32310959,D004926,"Escherichia coli",B03,Bacteria
16224,2382,32310959,D016680,"Genome, Bacterial",G05,"Genetic Phenomena"
16225,2382,32310959,D060847,"Metabolic Engineering",E05,"Investigative Techniques"
16226,2382,32310959,D060847,"Metabolic Engineering",J01,"Technology, Industry, and Agriculture"
16227,2382,32310959,D064688,"Metabolic Flux Analysis",E01,Diagnosis
16228,2382,32310959,D064688,"Metabolic Flux Analysis",E05,"Investigative Techniques"
16229,2382,32310959,D053858,"Metabolic Networks and Pathways",G03,Metabolism
16230,2382,32310959,D053858,"Metabolic Networks and Pathways",G03,"[OBSOLETE] Metabolic Phenomena"
16231,2382,32310959,D008954,"Models, Biological",E05,"Investigative Techniques"
16232,2383,32312991,D002474,"Cell-Free System",A11,Cells
16233,2383,32312991,D015870,"Gene Expression",G05,"Genetic Phenomena"
16234,2383,32312991,D000069550,"Machine Learning",G17,"Mathematical Concepts"
16235,2383,32312991,D000069550,"Machine Learning",L01,"Information Science"
16236,2383,32312991,D014176,"Protein Biosynthesis",G02,"Chemical Phenomena"
16237,2383,32312991,D014176,"Protein Biosynthesis",G03,Metabolism
16238,2383,32312991,D014176,"Protein Biosynthesis",G03,"[OBSOLETE] Metabolic Phenomena"
16239,2383,32312991,D014176,"Protein Biosynthesis",G05,"Genetic Phenomena"
16240,2383,32312991,D011506,Proteins,D12,"Amino Acids, Peptides, and Proteins"
16241,2383,32312991,D058615,"Synthetic Biology",H01,"Natural Science Disciplines"
16242,2383,32312991,D058615,"Synthetic Biology",J01,"Technology, Industry, and Agriculture"
16243,2384,32312293,D002843,Chromatin,A11,Cells
16244,2384,32312293,D002843,Chromatin,D12,"Amino Acids, Peptides, and Proteins"
16245,2384,32312293,D002843,Chromatin,G05,"Genetic Phenomena"
16246,2384,32312293,D063990,"Gene Ontology",H01,"Natural Science Disciplines"
16247,2384,32312293,D063990,"Gene Ontology",L01,"Information Science"
16248,2384,32312293,D006801,Humans,B01,Eukaryota
16249,2384,32312293,D023302,"Protein Footprinting",E05,"Investigative Techniques"
16250,2384,32312293,D017422,"Sequence Analysis, DNA",E05,"Investigative Techniques"
16251,2384,32312293,D059010,"Single-Cell Analysis",E05,"Investigative Techniques"
16252,2384,32312293,D012984,Software,L01,"Information Science"
16253,2384,32312293,D014157,"Transcription Factors",D12,"Amino Acids, Peptides, and Proteins"
16254,2384,32312293,D057188,Workflow,L01,"Information Science"
16255,2385,32316247,D000067917,"Cloud Computing",L01,"Information Science"
16256,2385,32316247,D020869,"Gene Expression Profiling",E05,"Investigative Techniques"
16257,2385,32316247,D053263,"Gene Regulatory Networks",G05,"Genetic Phenomena"
16258,2385,32316247,D015894,"Genome, Human",G05,"Genetic Phenomena"
16259,2385,32316247,D059014,"High-Throughput Nucleotide Sequencing",E05,"Investigative Techniques"
16260,2385,32316247,D006801,Humans,B01,Eukaryota
16261,2385,32316247,D017423,"Sequence Analysis, RNA",E05,"Investigative Techniques"
16262,2385,32316247,D012984,Software,L01,"Information Science"
16263,2385,32316247,D014584,"User-Computer Interface",L01,"Information Science"
16264,2386,32298268,D000465,Algorithms,G17,"Mathematical Concepts"
16265,2386,32298268,D000465,Algorithms,L01,"Information Science"
16266,2386,32298268,D000818,Animals,B01,Eukaryota
16267,2386,32298268,D002432,Cecum,A03,"Digestive System"
16268,2386,32298268,D019295,"Computational Biology",H01,"Natural Science Disciplines"
16269,2386,32298268,D019295,"Computational Biology",L01,"Information Science"
16270,2386,32298268,D003198,"Computer Simulation",L01,"Information Science"
16271,2386,32298268,D064806,Dysbiosis,C23,"Pathological Conditions, Signs and Symptoms"
16272,2386,32298268,D004926,"Escherichia coli",B03,Bacteria
16273,2386,32298268,D029968,"Escherichia coli Proteins",D12,"Amino Acids, Peptides, and Proteins"
16274,2386,32298268,D000069196,"Gastrointestinal Microbiome",G06,"Microbiological Phenomena"
16275,2386,32298268,D000069196,"Gastrointestinal Microbiome",G16,"Biological Phenomena"
16276,2386,32298268,D000069196,"Gastrointestinal Microbiome",N06,"Environment and Public Health"
16277,2386,32298268,D020869,"Gene Expression Profiling",E05,"Investigative Techniques"
16278,2386,32298268,D016680,"Genome, Bacterial",G05,"Genetic Phenomena"
16279,2386,32298268,D064688,"Metabolic Flux Analysis",E01,Diagnosis
16280,2386,32298268,D064688,"Metabolic Flux Analysis",E05,"Investigative Techniques"
16281,2386,32298268,D053858,"Metabolic Networks and Pathways",G03,Metabolism
16282,2386,32298268,D053858,"Metabolic Networks and Pathways",G03,"[OBSOLETE] Metabolic Phenomena"
16283,2386,32298268,D051379,Mice,B01,Eukaryota
16284,2386,32298268,D008810,"Mice, Inbred C57BL",B01,Eukaryota
16285,2386,32298268,D008954,"Models, Biological",E05,"Investigative Techniques"
16286,2386,32298268,D059467,Transcriptome,G02,"Chemical Phenomena"
16287,2386,32298268,D059467,Transcriptome,G05,"Genetic Phenomena"
16288,2389,32296118,D018556,"Crops, Agricultural",B01,Eukaryota
16289,2389,32296118,D018556,"Crops, Agricultural",G07,"Physiological Phenomena"
16290,2389,32296118,D018556,"Crops, Agricultural",J02,"Food and Beverages"
16291,2389,32296118,D000077321,"Deep Learning",G17,"Mathematical Concepts"
16292,2389,32296118,D000077321,"Deep Learning",L01,"Information Science"
16293,2389,32296118,D001467,Hordeum,B01,Eukaryota
16294,2389,32296118,D007091,"Image Processing, Computer-Assisted",L01,"Information Science"
